"Dividend Payout Ratio","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.967","0.455","1.179","0.273","2.174","5.214","0.000","0.000","0.000","2.222","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12.000","0.000","1.457","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.429","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Days Sales Outstanding","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","139.630","135.540","122.040","116.750","145.450","170.950","153.720","136.380","81.350","133.480","140.560","76.210","101.790","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","106.020","217.520","297.220","155.950","176.310","201.960","159.340","107.500","171.920","164.570","169.120","96.110","144.690","166.860","156.040","53.480","129.460","169.670","174.570","127.700","171.970","204.000","85.710","105.390","114.750","183.870","162.620","92.370","114.310"
"Days Payable","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","114.340","221.000","132.800","156.690","178.830","350.260","293.830","169.850","138.840","211.810","182.290","110.820","190.970","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","69.320","373.510","467.690","364.430","226.850","1,157.030","773.300","88.740","355.740","152.790","96.210","174.630","165.670","194.140","142.950","142.620","136.360","153.580","167.080","771.470","171.660","311.980","116.790","0.000","101.770","179.400","184.890","0.000","111.460"
"Days Inventory","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.220","0.800","0.620","1.280","1.290","3.250","3.150","2.420","1.730","1.790","2.840","1.780","1.810","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.220","3.580","3.570","2.700","1.940","24.400","18.950","1.700","5.890","2.090","1.470","2.040","2.120","2.200","2.050","2.140","1.820","2.550","2.710","8.170","1.540","3.500","1.470","0.000","0.960","1.590","1.600","0.000","0.890"
"Cash Conversion Cycle","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","26.510","-84.660","-10.140","-38.660","-32.090","-176.060","-136.960","-31.050","-55.760","-76.540","-38.890","-32.830","-87.370","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","36.920","-152.410","-166.900","-205.780","-48.600","-930.670","-595.010","20.460","-177.930","13.870","74.380","-76.480","-18.860","-25.080","15.140","-87.000","-5.080","18.640","10.200","-635.600","1.850","-104.480","-29.610","105.390","13.940","6.060","-20.670","92.370","3.740"
"Inventory Turnover","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","299.970","454.650","589.170","285.850","281.920","112.410","115.710","151.010","210.670","204.450","128.560","205.260","201.540","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","411.460","25.510","25.560","33.810","47.090","3.740","4.810","53.540","15.500","43.590","62.060","44.750","43.040","41.390","44.470","42.680","50.130","35.830","33.690","11.180","59.280","26.070","62.160","-10.290","95.300","57.540","57.120","-12.910","102.650"
"COGS-to-Revenue","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.530","0.540","0.660","0.590","0.650","0.220","0.290","0.540","0.580","0.520","0.330","0.440","0.460","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.290","0.410","1.220","0.200","0.220","0.190","0.290","0.060","0.110","0.660","0.280","0.620","0.700","0.370","0.660","0.640","0.750","0.370","0.680","0.640","0.640","0.140","0.680","0.480","0.540","-0.100","0.760","0.580","0.490","-0.120","0.890"
"Inventory-to-Revenue","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.002","0.001","0.001","0.002","0.002","0.002","0.002","0.004","0.003","0.003","0.003","0.002","0.002","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.003","0.008","0.008","0.006","0.006","0.016","0.023","0.012","0.018","0.014","0.011","0.008","0.015","0.015","0.017","0.009","0.014","0.018","0.019","0.012","0.011","0.018","0.009","0.010","0.008","0.010","0.009","0.009","0.009"
"Revenue","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","335.037","424.016","458.973","421.968","433.910","338.124","395.529","413.818","461.459","376.238","362.588","426.872","376.918","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","81.632","125.165","148.824","97.564","76.838","92.661","81.430","83.939","87.806","141.394","76.239","89.093","101.677","146.809","91.802","92.425","101.755","175.477","103.320","91.357","83.242","98.319","85.917","68.155","155.775","120.896","133.861","100.645","104.320","88.046","83.907"
"Cost of Goods Sold","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","177.585","228.461","304.013","248.403","282.622","74.304","113.342","223.877","267.864","196.274","120.720","186.476","174.091","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","23.692","51.482","182.277","19.887","16.522","17.854","23.544","4.872","9.684","93.821","21.374","55.116","70.909","54.439","60.710","59.129","76.317","65.189","70.484","58.920","53.398","13.472","58.032","32.660","84.284","-12.373","101.210","58.373","51.438","-10.292","74.572"
"Gross Profit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","157.452","195.555","154.960","173.565","151.288","263.820","282.187","189.941","193.595","179.964","241.868","240.396","202.827","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","57.940","73.683","-33.453","77.677","60.316","74.807","57.886","79.067","78.122","47.573","54.865","33.977","30.768","92.370","31.092","33.296","25.438","110.288","32.836","32.437","29.844","84.847","27.885","35.495","71.491","133.269","32.651","42.272","52.882","98.338","9.335"
"Selling, General, & Admin. Expense","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","18.968","35.670","7.711","4.574","0.000","0.000","0.000","0.000","0.000","0.000","65.828","60.284","60.284","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.402","9.030","0.000","20.176","9.054","0.000","11.249","5.471","13.872","0.000","20.690","20.749","15.803","0.000","11.975","10.821","13.363","0.000","12.044","10.850","11.766","0.000","12.526","6.985","16.985","36.317","8.687","8.585","6.886","36.126","0.000"
"Advertising","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Research & Development","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Other Operating Expense","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","119.918","129.912","104.823","146.386","128.301","256.891","270.563","214.768","199.557","172.709","165.611","196.461","172.238","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","53.262","58.765","-44.975","56.470","49.197","73.352","43.284","72.647","65.124","39.669","31.854","18.383","18.230","111.191","15.803","22.770","16.695","108.130","14.593","16.849","14.910","91.698","11.868","26.816","50.850","93.670","19.259","28.620","47.135","88.217","8.266"
"Operating Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","18.566","29.973","42.426","22.605","22.987","6.929","11.624","-24.827","-5.962","7.255","10.429","-16.349","-21.008","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.276","5.888","11.522","1.031","2.065","1.455","3.353","0.949","-0.874","7.904","2.321","-5.155","-3.265","-18.821","3.314","-0.295","-4.620","2.158","6.199","4.738","3.168","-6.851","3.491","1.694","3.656","3.282","4.705","5.067","-1.139","-26.005","1.069"
"  Interest Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","1.873","1.861","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"  Interest Expense","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-3.500","-5.561","-5.662","-5.680","-5.970","-4.915","-5.450","-7.263","-7.290","-7.228","-7.565","-6.584","-5.567","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.032","-4.059","-1.535","-0.715","-1.501","-1.347","-1.641","-0.972","-1.110","-1.716","-1.327","-1.251","-1.576","-3.109","-1.517","-1.633","-1.827","-2.313","-1.496","-2.644","-2.747","-0.341","-2.239","-2.102","-3.418","-1.908","-1.967","-2.005","-1.923","-0.689","-0.950"
"Net Interest Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-3.500","-5.561","-5.662","-5.680","-5.970","-4.875","-5.450","-7.263","-7.389","-9.328","-5.692","-4.723","-3.706","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.032","-4.059","-1.535","-0.715","-1.501","-1.347","-1.641","-0.972","-1.110","-1.716","-1.327","-1.251","-1.576","-3.109","-1.517","-1.633","-1.827","-2.412","-1.496","-2.644","-2.747","-2.441","-2.239","-2.102","-3.418","-0.035","-1.967","-2.005","-1.923","1.172","-0.950"
"Other Income (Expense)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.240","1.311","1.148","0.370","0.186","1.303","1.762","0.652","3.404","4.504","9.312","6.531","7.213","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.056","-0.093","0.178","-0.206","0.597","1.150","-0.144","0.341","1.105","0.460","-0.505","-0.165","0.766","0.649","-6.335","0.185","-0.267","3.302","-0.001","-0.088","-0.135","4.730","0.116","0.264","0.297","8.899","1.054","0.053","0.168","6.279","0.713"
"  Other Income (Minority Interest)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.290","-1.992","-1.472","-0.847","-1.449","-4.594","-0.277","0.606","-0.051","-0.278","-0.714","1.348","0.817","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.051","-0.050","-0.749","-1.234","-0.681","-2.343","-0.391","-0.097","-0.369","0.580","-0.386","-0.190","-0.170","1.352","-0.351","0.223","0.835","-0.758","-0.088","-0.385","-0.190","0.385","-0.803","0.005","0.125","-0.036","0.292","-0.098","-0.188","1.342","-0.239"
"Pre-Tax Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","15.306","25.723","37.912","17.295","17.203","3.357","7.936","-31.438","-9.947","2.431","14.049","-14.541","-17.501","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.300","1.736","10.165","0.110","1.161","1.258","1.568","0.318","-0.879","6.648","0.489","-6.571","-4.075","-21.281","-4.538","-1.743","-6.714","3.048","4.702","2.006","0.286","-4.562","1.368","-0.144","0.535","12.146","3.792","3.115","-2.894","-18.554","0.832"
"Tax Provision","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-9.486","-8.372","-6.779","-6.479","-6.862","-1.984","-2.527","-1.613","-0.476","-1.219","-6.166","-0.805","-0.284","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.212","-0.641","-4.571","-0.244","-0.468","-0.966","-0.536","-0.135","-0.125","-1.660","-0.335","-0.351","-0.562","-0.365","-0.166","-0.001","-0.292","-0.017","-0.292","-0.241","-0.076","-0.610","-0.109","-0.541","-0.579","-5.478","-1.545","-0.842","0.298","1.284","-1.024"
"Tax Rate %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","61.980","32.550","17.880","37.460","39.890","59.100","31.840","-5.130","-4.790","50.140","43.890","-5.540","-1.620","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","16.310","36.920","44.970","221.820","40.310","76.790","34.180","42.450","-14.220","24.970","68.510","-5.340","-13.790","-1.720","-3.660","-0.060","-4.350","0.560","6.210","12.010","26.570","-13.370","7.970","-375.690","108.220","45.100","40.740","27.030","10.300","6.920","123.080"
"Net Income (Continuing Operations)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.820","17.351","31.133","10.816","10.341","1.373","5.409","-33.051","-10.423","1.212","7.883","-15.346","-17.785","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.088","1.095","5.594","-0.134","0.693","0.292","1.032","0.183","-1.004","4.988","0.154","-6.922","-4.637","-21.646","-4.704","-1.744","-7.006","3.031","4.410","1.765","0.210","-5.172","1.259","-0.685","-0.044","6.668","2.247","2.273","-2.596","-17.270","-0.192"
"Net Income (Discontinued Operations)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","4.687","-0.569","-0.298","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.210","0.000","0.000","0.000","-0.030","0.000","0.000","-0.268","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Net Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","6.110","15.359","29.661","9.969","8.892","1.466","4.563","-33.349","-10.474","0.934","7.169","-13.998","-16.968","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.037","1.045","4.845","-1.368","0.012","2.636","0.851","0.086","-1.373","4.999","-0.262","-7.112","-4.807","-21.168","-5.055","-1.521","-6.171","2.273","4.322","1.380","0.020","-4.787","0.456","-0.680","0.081","6.632","2.539","2.175","-2.784","-15.928","-0.431"
"Preferred Dividends","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"EPS (Basic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.061","0.154","0.297","0.099","0.088","0.004","0.045","-0.324","-0.104","0.009","0.071","-0.138","-0.167","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.010","0.010","0.048","-0.014","0.000","0.016","0.008","0.001","-0.014","0.049","-0.003","-0.070","-0.048","-0.203","-0.050","-0.015","-0.061","0.022","0.043","0.014","0.000","-0.047","0.005","-0.007","0.001","0.066","0.025","0.022","-0.028","-0.157","-0.004"
"EPS (Diluted)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.061","0.154","0.291","0.099","0.086","0.004","0.043","-0.329","-0.104","0.009","0.071","-0.138","-0.167","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.010","0.010","0.046","-0.014","0.000","0.016","0.008","0.001","-0.014","0.047","-0.003","-0.070","-0.048","-0.209","-0.050","-0.015","-0.061","0.022","0.043","0.014","0.000","-0.047","0.005","-0.007","0.001","0.066","0.025","0.022","-0.028","-0.157","-0.004"
"Shares Outstanding (Diluted Average)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","100.115","100.011","101.888","100.428","102.813","105.856","105.856","101.225","101.225","101.225","101.225","101.225","117.751","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","102.848","100.481","101.598","102.857","103.322","112.805","101.225","101.225","101.225","105.856","101.225","101.225","101.200","101.225","101.303","101.400","101.164","101.225","101.218","101.225","100.000","101.225","101.225","101.225","101.225","101.225","101.155","101.225","101.225","101.225","117.751"
"Depreciation, Depletion and Amortization","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","16.169","18.435","18.958","17.549","15.435","13.980","11.896","8.884","12.208","12.973","12.947","12.678","12.526","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.927","5.454","0.501","3.030","3.074","3.427","2.432","3.092","3.799","11.916","2.100","2.663","4.132","-0.011","2.286","2.570","2.441","4.911","12.973","-7.908","7.908","5.997","12.947","-7.779","2.689","5.090","2.765","2.856","2.828","4.229","2.613"
"EBITDA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","34.975","49.719","62.532","40.524","38.608","20.909","23.520","-15.291","9.551","22.632","34.561","4.721","0.592","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.203","11.342","12.209","4.061","5.139","4.882","5.785","4.041","2.925","10.477","4.421","-2.492","0.867","-16.315","-0.735","2.460","-2.446","10.272","19.171","7.279","10.941","1.776","16.554","4.601","9.264","19.144","8.524","7.976","1.857","-13.636","4.395"
