"Days Sales Outstanding","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","57.650","50.520","56.270","61.010","65.830","42.070","56.600","41.830","40.690","45.100","46.400","47.370","70.180","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","56.640","61.220","59.380","58.090","57.800","56.230","61.550","38.480","68.970","64.510","63.400","37.470","55.460","60.310","66.490","45.760","69.750","64.470","66.470","46.800","68.180","72.300","69.460","45.170","69.360"
"Days Payable","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","107.590","98.220","95.810","91.730","96.230","68.340","102.290","59.920","54.060","48.680","34.460","30.460","82.720","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","73.670","66.980","73.520","111.800","88.790","79.770","82.680","49.800","101.300","91.910","107.450","45.880","111.000","95.710","104.820","45.120","105.450","93.700","114.330","34.790","88.240","100.850","94.500","29.790","81.820"
"Days Inventory","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","13.820","11.550","11.540","10.460","11.310","12.380","13.260","11.930","9.530","8.360","8.330","8.090","8.180","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","11.830","12.050","12.490","15.220","13.410","12.280","12.070","9.350","11.580","10.460","10.850","8.180","9.140","10.250","10.120","8.480","8.360","8.680","9.530","8.980","7.730","8.340","8.610","8.220","8.070"
"Cash Conversion Cycle","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-36.120","-36.150","-28.000","-20.260","-19.090","-13.890","-32.430","-6.160","-3.840","4.780","20.270","25.000","-4.360","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-5.200","6.290","-1.650","-38.490","-17.580","-11.260","-9.060","-1.970","-20.750","-16.940","-33.200","-0.230","-46.400","-25.150","-28.210","9.120","-27.340","-20.550","-38.330","20.990","-12.330","-20.210","-16.430","23.600","-4.390"
"Inventory Turnover","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","26.420","31.610","31.630","34.910","32.270","29.480","27.520","30.600","38.300","43.650","43.810","45.100","44.630","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","7.720","7.570","7.300","5.990","6.800","7.430","7.560","9.760","7.880","8.720","8.410","11.150","9.990","8.900","9.020","10.760","10.920","10.510","9.570","10.170","11.810","10.950","10.600","11.100","11.310"
"COGS-to-Revenue","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.710","0.700","0.710","0.710","0.700","0.680","0.690","0.720","0.710","0.710","0.700","0.700","0.700","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.700","0.700","0.700","0.640","0.690","0.680","0.710","0.800","0.700","0.690","0.670","0.770","0.690","0.690","0.690","0.780","0.690","0.710","0.700","0.700","0.700","0.700","0.710","0.680","0.700"
"Inventory-to-Revenue","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.027","0.022","0.022","0.020","0.022","0.023","0.025","0.024","0.018","0.016","0.016","0.015","0.016","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.091","0.092","0.096","0.108","0.102","0.092","0.094","0.082","0.088","0.079","0.080","0.069","0.069","0.077","0.076","0.072","0.063","0.068","0.073","0.069","0.059","0.064","0.067","0.061","0.061"
"Revenue","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","831.455","1,108.024","1,267.305","1,456.353","1,654.611","1,908.993","2,096.097","2,331.648","2,639.136","2,847.593","2,969.603","3,179.998","3,252.839","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","525.621","529.290","530.578","510.608","545.051","587.698","565.183","633.716","602.742","662.823","657.078","716.493","709.887","714.272","721.839","701.595","743.946","765.124","767.039","736.007","779.238","793.025","803.203","833.728","822.883"
"Cost of Goods Sold","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","588.545","780.635","898.950","1,037.264","1,150.716","1,307.136","1,439.663","1,688.827","1,865.438","2,021.222","2,084.641","2,214.653","2,263.645","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","369.135","370.443","370.806","329.279","376.980","402.310","401.488","508.048","420.328","457.686","442.261","549.483","491.316","490.246","494.465","545.195","511.700","542.973","536.507","516.235","543.959","555.995","569.425","566.115","572.110"
"Gross Profit","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","242.910","327.389","368.355","419.089","503.895","601.857","656.434","642.821","773.698","826.371","884.962","965.345","989.194","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","156.486","158.847","159.772","181.329","168.071","185.388","163.695","125.668","182.414","205.137","214.817","167.010","218.571","224.026","227.374","156.400","232.246","222.151","230.532","219.772","235.279","237.030","233.778","267.613","250.773"
"Selling, General, & Admin. Expense","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","182.292","245.279","267.810","289.546","365.500","451.351","512.894","528.159","602.567","644.617","662.723","731.517","757.928","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","115.544","113.830","119.023","164.497","142.268","157.222","143.585","84.558","144.174","162.194","165.139","126.740","170.947","173.132","170.378","130.160","174.747","178.056","181.591","156.158","170.563","188.428","185.758","198.769","184.973"
"Advertising","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Research & Development","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Other Operating Expense","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-14.366","-10.990","-13.335","-12.180","-5.624","-8.659","-27.026","-26.232","-36.413","-39.082","-29.866","-26.271","-26.309","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-3.951","-4.484","-3.973","-14.618","-4.820","-5.973","-7.114","-7.799","-5.468","-8.849","-4.460","-17.636","-6.108","-8.378","-3.577","-21.019","-3.638","-7.044","-3.134","-16.050","-4.964","-5.319","-5.175","-10.813","-5.002"
"Operating Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","74.984","93.100","113.880","141.723","144.019","159.165","170.566","140.894","207.544","220.836","252.105","260.099","257.575","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","44.893","49.501","44.722","31.450","30.623","34.139","27.224","48.909","43.708","51.792","54.138","57.906","53.732","59.272","60.573","47.259","61.137","51.139","52.075","79.664","69.680","53.921","53.195","79.657","70.802"
"  Interest Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","7.157","10.295","12.535","10.570","12.982","13.731","15.131","13.637","13.378","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","2.142","1.977","2.706","5.710","1.563","3.912","3.216","1.879","2.704","2.521","3.897","3.860","2.558","3.057","3.090","5.026","2.693","2.434","5.241","4.763","2.374","4.247","4.260","3.851","1.020"
"  Interest Expense","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-19.928","-20.206","-18.533","-16.721","-13.597","-8.812","-7.544","-8.788","-23.029","-4.664","-11.387","-14.407","-79.346","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-5.457","-7.131","-8.551","13.595","-5.698","-8.783","-9.476","15.168","-8.949","-14.000","-15.400","15.320","-14.609","-15.903","-17.810","43.658","-20.747","-16.392","-18.137","-24.910","-20.871","-19.803","-16.780","-22.496","-20.267"
"Net Interest Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-19.928","-20.206","-18.533","-16.721","-6.440","-9.393","-11.068","-28.195","-29.875","-50.426","-65.055","-66.313","-65.968","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-3.315","-5.154","-5.845","3.246","-4.135","-4.871","-6.260","-12.930","-6.245","-11.479","-11.503","-0.648","-12.051","-12.846","-14.720","-10.809","-18.054","-13.958","-12.896","-20.147","-18.497","-15.556","-12.520","-18.645","-19.247"
"Other Income (Expense)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.004","12.361","18.705","18.888","30.379","54.825","37.397","46.858","40.415","39.198","33.647","39.540","42.282","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","7.725","8.979","9.031","11.662","8.618","8.780","7.623","21.837","8.015","9.882","8.782","13.736","8.935","9.008","9.609","11.646","8.338","8.905","9.904","6.500","6.589","7.178","9.682","16.091","9.331"
"  Other Income (Minority Interest)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.159","-3.554","-3.664","-3.856","-7.327","-10.589","-6.748","-7.251","-4.216","-9.799","-6.680","-4.996","-6.216","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-4.515","-4.688","-3.464","5.919","-1.433","-3.117","-1.981","-0.720","-2.120","-1.785","-6.915","6.604","-2.486","-2.705","-2.304","-2.304","-2.450","-1.133","-1.782","-1.315","-1.784","0.712","-2.534","-1.390","-3.004"
"Pre-Tax Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","60.060","85.255","114.052","143.890","167.958","204.597","196.895","159.557","218.084","209.608","220.697","233.326","233.889","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","49.303","53.326","47.908","46.358","35.106","38.048","28.587","57.816","45.478","50.195","51.417","70.994","50.616","55.434","55.462","48.096","51.421","46.086","49.083","66.017","57.772","45.543","50.357","77.103","60.886"
"Tax Provision","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-18.939","-7.464","-24.744","-29.154","-41.737","-50.338","-50.101","-49.192","-70.838","-64.479","-57.064","-60.030","-61.337","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-11.451","-13.840","-11.075","-13.735","-8.580","-9.637","-7.191","-23.784","-13.137","-14.667","-15.376","-27.658","-14.236","-16.735","-15.001","-18.507","-14.798","-14.619","-14.804","-12.843","-14.573","-14.091","-17.268","-14.098","-15.880"
"Tax Rate %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","31.530","8.750","21.700","20.260","24.850","24.600","25.450","30.830","32.480","30.760","25.860","25.730","26.220","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","23.230","25.950","23.120","29.630","24.440","25.330","25.150","41.140","28.890","29.220","29.900","38.960","28.130","30.190","27.050","38.480","28.780","31.720","30.160","19.450","25.230","30.940","34.290","18.280","26.080"
"Net Income (Continuing Operations)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","41.121","77.791","89.308","114.736","126.221","154.259","146.794","110.365","147.246","145.129","163.633","173.296","172.552","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","37.852","39.486","36.833","32.623","26.526","28.411","21.396","34.032","32.341","35.528","36.041","43.336","36.380","38.699","40.461","29.589","36.623","31.467","34.279","53.174","43.199","31.452","33.089","63.005","45.006"
"Net Income (Discontinued Operations)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-7.758","-6.386","-0.212","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.332","-3.143","0.000","0.000","-0.692","0.480"
"Net Income","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","40.962","74.237","85.644","110.880","118.894","143.670","140.046","103.114","143.030","135.330","149.195","161.914","166.124","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","33.337","34.798","33.369","38.542","25.093","25.294","19.415","33.312","30.221","33.743","29.126","49.940","33.894","35.994","38.157","27.285","34.173","30.334","32.497","52.191","38.272","32.164","30.555","60.923","42.482"
"Preferred Dividends","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"EPS (Basic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.013","0.023","0.027","0.034","0.036","0.042","0.036","0.026","0.035","0.033","0.034","0.037","0.047","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.170","0.009","0.009","0.009","0.008","0.007","0.252","0.004","0.008","0.007","0.008","0.007","0.012","0.008","0.009","0.009","0.006","0.008","0.007","0.017","0.012","0.009","0.007","0.016","0.014","0.010"
"EPS (Diluted)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.013","0.023","0.026","0.034","0.033","0.038","0.033","0.026","0.035","0.028","0.030","0.033","0.039","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.150","0.008","0.009","0.008","0.008","0.006","0.252","0.004","0.008","0.007","0.008","0.007","0.012","0.008","0.009","0.009","0.002","0.007","0.006","0.013","0.010","0.008","0.006","0.012","0.012","0.009"
"Shares Outstanding (Diluted Average)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3,198.591","3,241.492","3,256.811","3,225.955","3,635.281","3,822.112","4,218.384","3,985.668","4,074.820","4,848.692","4,993.895","4,984.556","4,990.575","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3,635.281","3,822.112","4,013.388","3,879.931","4,227.952","4,696.973","3,978.852","4,038.097","5,143.046","4,081.512","4,141.384","3,993.254","4,057.956","4,153.892","4,198.680","4,021.676","4,170.164","6,956.672","4,895.432","4,932.358","4,187.104","5,067.087","4,898.942","4,986.667","4,218.547","5,034.959","4,990.575"
"Depreciation, Depletion and Amortization","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","32.628","42.540","41.530","46.432","58.953","69.307","78.546","94.110","109.408","119.169","132.019","130.965","135.965","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","18.276","18.556","20.294","21.420","21.422","23.335","23.967","25.386","25.134","26.798","28.120","29.356","30.837","27.043","31.930","29.359","32.618","32.136","35.842","31.423","32.082","35.746","38.110","25.027","37.082"
"EBITDA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","112.616","148.001","174.115","207.043","240.508","282.716","282.985","262.455","350.521","333.441","364.103","378.698","449.200","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","73.036","79.013","76.753","54.183","62.226","70.166","62.030","68.034","79.561","90.993","94.937","85.030","96.062","98.380","105.202","33.797","104.786","94.614","103.062","122.350","110.725","101.092","105.247","124.626","118.235"
"  Cash And Cash Equivalents","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","94.688","100.063","106.162","143.864","197.118","252.080","201.460","312.965","305.276","433.206","359.399","200.542","389.683","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","197.118","252.080","214.724","212.232","240.266","201.460","232.915","291.107","235.662","312.965","345.647","317.771","213.628","305.276","335.513","385.901","368.104","433.206","392.967","376.219","412.099","359.399","341.818","309.989","318.180","200.542","389.683"
"  Marketable Securities","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
